1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,2834WCVCND16INN,110071403122,CAVCO INDUSTRIES INC. DBA CAVCO HOMES OF NC,106 INNOVATIVE WAY - NULL,HAMLET,RICHMOND,NC,28345,,,34.883390,-79.694421,,CAVCO INDUSTRIES INC,009015264,CAVCO INDUSTRIES INC,NA,,NA,NO,321,Wood Products,,,,,,,321991,,,,,,1323221948298,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,27565BNDGN505WI,110000347009,BRIDGESTONE BANDAG LLC OXFORD PLANT,505 W INDUSTRY DR,OXFORD,GRANVILLE,NC,27565,,,36.297572,-78.608980,,BRIDGESTONE AMERICAS INC,101479322,BRIDGESTONE AMERICAS INC,BRIDGESTONE CORP,690553581,BRIDGESTONE CORP,NO,326,Plastics and Rubber,,,,,,,326211,,,,,,1323222361774,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,188.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,188.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,188.100,0.000,0.000,188.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,188.100,,PRODUCTION,1.060
2023,2869WJSTRT186RI,110070551070,U.S. CHEMICAL STORAGE LLC,1806 RIVER ST,WILKESBORO,WILKES,NC,28697,,,36.138445,-81.190470,,JUSTRITE SAFETY GROUP,005106018,JUSTRITE SAFETY GROUP,NA,,NA,NO,332,Fabricated Metals,,,,,,,332311,,,,,,1323221536131,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,48.900,12084.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12133.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1736.180,0.000,1736.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1736.180,13869.380,0.000,0.000,12133.200,0.000,1736.180,0.000,0.000,0.000,0.000,0.000,0.000,13869.380,,PRODUCTION,0.860
2023,27262NVCHM201OL,110000345886,ENNIS-FLINT INC - HIGH POINT FACILITY,201 OLD THOMASVILLE RD,HIGH POINT,GUILFORD,NC,27260,,,35.932410,-80.031202,,PPG INDUSTRIES INC,001344803,PPG INDUSTRIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323221781659,Butyl acrylate,NO,0000141322,141-32-2,38281,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,280.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,280.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,295.000,0.000,0.000,280.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,295.000,,ACTIVITY,0.550
2023,28621PRDFRHWY26,110001491699,PERDUE FOODS INC - ELKIN FEED MILL,105 GREENWOOD CIR,ELKIN,SURRY,NC,28621,,,36.275749,-80.765970,,PERDUE FARMS INC,022666820,PERDUE FARMS INC,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221738089,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,28052FRSTN37SDA,110069533464,FIRESTONE FIBERS & TEXTILES CO,317 S DALTON ST,GASTONIA,GASTON,NC,28052,,,35.259929,-81.199005,,BRIDGESTONE AMERICAS INC,101479322,BRIDGESTONE AMERICAS INC,NA,,BRIDGESTONE CORP,NO,314,Textile Product,,,,,,,314994,,,,,,1323221669233,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.000,11434.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11684.000,7.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,232.000,0.000,232.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239.000,11691.000,0.000,0.000,11684.000,0.000,7.000,0.000,232.000,0.000,0.000,19390.000,0.000,31313.000,,PRODUCTION,0.920
2023,27401HBFLL3005H,110000346484,PIEDMONT PLATING CORP,3005 HOLTS CHAPEL RD,GREENSBORO,GUILFORD,NC,27401,,,36.075304,-79.752901,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1323221595287,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,28677KWNSC2700W,110000861648,KEWAUNEE SCIENTIFIC CORP.,2700 W FRONT ST,STATESVILLE,IREDELL,NC,28677,,,35.792029,-80.931281,,NA,,NA,NA,,NA,NO,337,Furniture,,,,,,,337127,,,,,,1323221919424,Phthalic anhydride,NO,0000085449,85-44-9,10355,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,78.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.110,0.000,0.000,78.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.110,,PRODUCTION,1.000
2023,2808WCNCRT2461L,110071425149,CONCRETE SUPPLY CO. LLC - KANNAPOLIS,2461 LINDA AVE,KANNAPOLIS,ROWAN,NC,28083,,,35.526802,-80.612453,,CONCRETE SUPPLY CO LLC,080236456,CONCRETE SUPPLY CO LLC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1323221620812,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,,PRODUCTION,1.210
2023,27856PRDFRALTUS,110009849815,PERDUE FOODS LLC - NASHVILLE FEED MILL,1835 US HWY 64A,NASHVILLE,NASH,NC,27856,,,35.959792,-78.070643,,PERDUE FARMS INC,022666820,PERDUE FARMS INC,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221738166,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,28012DKNRG253PL,110000348008,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,253 PLANT ALLEN RD,BELMONT,GASTON,NC,28012,,,35.187401,-81.020586,,DUKE ENERGY CORP,006996052,DUKE ENERGY CORP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221839816,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,1700.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1700.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1700.000,0.000,0.000,1700.000,0.000,0.000,0.000,0.000,0.000,0.000,110000.000,0.000,111700.000,,PRODUCTION,0.480
2023,27410SHRWN113ST,110000346741,SHERWIN-WILLIAMS CO,113 STAGE COACH TRAIL,GREENSBORO,GUILFORD,NC,27409,,,36.077329,-79.912896,,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1323222235549,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,229.000,1037.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1266.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,34.000,279.000,0.000,0.000,0.000,0.000,279.000,1696.000,0.000,1696.000,0.000,803.000,0.000,14.000,2.000,0.000,819.000,0.000,2828.000,1300.000,0.000,0.000,1266.000,34.000,0.000,0.000,1696.000,7727.000,279.000,0.000,819.000,11821.000,,PRODUCTION,0.900
2023,28636MRCNRINTER,110007663876,AMERICAN ROLLER BEARING INC,1095 MCCLAIN RD,HIDDENITE,ALEXANDER,NC,28636,,,35.884404,-81.091653,,AMERICAN ROLLER BEARING INC,921443732,AMERICAN ROLLER BEARING INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332991,,,,,,1323221574700,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13813.000,0.000,0.000,0.000,13813.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13813.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,13813.000,0.000,0.000,13815.000,,PRODUCTION,0.770
2023,28024DKNRGDUKEP,110006424404,DUKE ENERGY CAROLINAS LLC - ROGERS ENERGY COMPLEX,573 DUKE POWER RD,MOORESBORO,RUTHERFORD,NC,28114,,,35.207606,-81.766643,,DUKE ENERGY CORP,006996052,DUKE ENERGY CORP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221840515,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,1.000,29.000,30.000,0.000,0.000,0.000,0.000,0.000,22000.000,0.000,0.000,0.000,0.000,0.000,22060.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,22061.100,0.000,22000.000,60.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,22061.100,,PRODUCTION,1.050
2023,2794WHRVYP2835C,110039003271,HARVEY POINT DEFENSE TESTING ACTIVITY,2835 HARVEY POINT RD,HERTFORD,PERQUIMANS,NC,27944,,,36.102301,-76.347630,,NA,,US DEPARTMENT OF DEFENSE,NA,,NA,YES,999,Other,,,,,,,928110,,,,,,1323221993722,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,11.000,0.000,0.000,3.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,,ACTIVITY,
2023,27403MRFLX2110H,110000346527,AURORIUM LLC - GREENSBORO,2110 W GATE CITY BLVD,GREENSBORO,GUILFORD,NC,27403,,,36.059458,-79.827402,,AURORIUM HOLDINGS LLC,079345019,AURORIUM PPC HOLDINGS LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1323222255376,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2090.000,464.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2554.000,7.840,90.160,98.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.000,45.840,0.000,0.000,0.000,0.000,0.000,0.000,37594.000,0.000,37594.000,0.000,0.000,0.000,0.000,0.000,0.000,90.160,0.000,37730.000,2599.840,0.000,0.000,2554.000,0.000,45.840,0.000,37594.000,5352.000,0.000,0.000,90.160,45636.000,,PRODUCTION,0.850
2023,27565BNDGN505WI,110000347009,BRIDGESTONE BANDAG LLC OXFORD PLANT,505 W INDUSTRY DR,OXFORD,GRANVILLE,NC,27565,,,36.297572,-78.608980,,BRIDGESTONE AMERICAS INC,101479322,BRIDGESTONE AMERICAS INC,BRIDGESTONE CORP,690553581,BRIDGESTONE CORP,NO,326,Plastics and Rubber,,,,,,,326211,,,,,,1323222362283,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,984.000,29.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1013.100,6.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,28758.000,28758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28764.000,1019.100,0.000,0.000,1013.100,0.000,6.000,0.000,0.000,8324.000,28758.000,0.000,0.000,38101.100,,PRODUCTION,1.060
2023,28012CRSPH181WD,110031001939,CARUS LLC BELMONT SITE,181 WOODLAWN AVE,BELMONT,GASTON,NC,28012,,,35.268486,-81.045646,,CONDY HOLDINGS LLC,117419257,CONDY HOLDINGS LLC,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1323222071906,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,7.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.010,8.170,0.000,8.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,329.100,337.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,337.270,344.280,0.000,0.000,7.010,5.392,331.878,0.000,0.000,564.750,0.000,0.000,0.000,909.030,,PRODUCTION,1.000
2023,27835HNDRX1101I,110002348638,TRIEST AG GROUP INC,1101 INDUSTRIAL BLVD,GREENVILLE,PITT,NC,27834,,,35.644918,-77.348111,,TRIEST AG GROUP INC,965349256,TRIEST AG GROUP INC,NA,,NA,NO,325,Chemicals,,,,,,,325320,,,,,,1323221607815,Chloropicrin,NO,0000076062,76-06-2,6106,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,106.000,1338.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1444.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1444.000,0.000,0.000,1444.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1444.000,,PRODUCTION,1.110
2023,27804LCNCN400JE,110000347492,KABA ILCO CORP,400 JEFFERYS RD,ROCKY MOUNT,NASH,NC,27801,,,35.987557,-77.787563,,NA,,KABA ILCO CORP,DORMAKABA,NA,DORMAKABA,NO,332,Fabricated Metals,,,,,,,332510,,,,,,1323221844828,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,3.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.100,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,17980.000,0.000,0.000,0.000,17980.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17980.200,4.300,0.000,0.000,4.100,0.126,0.074,0.000,0.000,22529.000,17980.000,0.000,0.000,40513.300,,PRODUCTION,1.000
2023,2732WCMCMN29VAN,110070121546,CAMCO MANUFACTURING INC,2900 VANCE ST EXTENSION,REIDSVILLE,ROCKINGHAM,NC,27320,,,36.351300,-79.695880,,CAMCO MANUFACTURING INC,043712561,CAMCO MANUFACTURING INC,NA,,NA,NO,325,Chemicals,,,,,,,325998,,,,,,1323221539240,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.000
2023,2842WSWCST5312H,110001499487,S&W CASTLE HAYNE PLANT,5312 HOLLY SHELTER ROAD,CASTLE HAYNE,NEW HANOVER,NC,28429,,,34.356481,-77.865407,,TITAN AMERICA LLC,190757732,TITAN AMERICA LLC,TITAN CEMENT INTERNATIONAL SA,728442224,TITAN CEMENT INTERNATIONAL SA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1323221602749,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.016,0.010,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,,PRODUCTION,1.230
2023,27520MLSNCHWY70,110000745187,GRIFOLS THERAPEUTICS LLC,8368 US 70 BUS HWY W,CLAYTON,JOHNSTON,NC,27520,,,35.620309,-78.420961,,GRIFOLS SHARED SERVICES N.A. INC,NA,GRIFOLS SHARED SERVICES NORTH AMERICA INC,GRIFOLS SA,464246750,GRIFOLS SA,NO,325,Chemicals,,,,,,,325414,,,,,,1323222170134,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,2064.000,23736.000,25800.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2064.000,0.000,0.000,0.000,0.000,0.000,0.000,1300.000,0.000,1300.000,0.000,0.000,0.000,0.000,0.000,0.000,23736.000,0.000,27100.000,2074.000,0.000,0.000,10.000,0.000,2064.000,0.000,1300.000,0.000,0.000,0.000,23736.000,27110.000,,PRODUCTION,1.150
